npi	nppes_provider_gender	specialty_description	medicare_prvdr_enroll_status	total_claim_count	total_30_day_fill_count	total_drug_cost	total_day_supply	bene_count	ge65_suppress_flag	total_claim_count_ge65	total_30_day_fill_count_ge65	total_drug_cost_ge65	total_day_supply_ge65	bene_count_ge65_suppress_flag	bene_count_ge65	brand_suppress_flag	brand_claim_count	brand_drug_cost	generic_suppress_flag	generic_claim_count	generic_drug_cost	other_suppress_flag	other_claim_count	other_drug_cost	mapd_suppress_flag	mapd_claim_count	mapd_drug_cost	pdp_suppress_flag	pdp_claim_count	pdp_drug_cost	lis_suppress_flag	lis_claim_count	lis_drug_cost	nonlis_suppress_flag	nonlis_claim_count	nonlis_drug_cost	opioid_claim_count	opioid_drug_cost	opioid_day_supply	opioid_bene_count	opioid_prescriber_rate	la_opioid_claim_count	la_opioid_drug_cost	la_opioid_day_supply	la_opioid_bene_count	la_opioid_prescriber_rate	antibiotic_claim_count	antibiotic_drug_cost	antibiotic_bene_count	antipsych_ge65_suppress_flag	antipsych_claim_count_ge65	antipsych_drug_cost_ge65	antipsych_bene_ge65_suppress_flg	antipsych_bene_count_ge65	average_age_of_beneficiaries	beneficiary_female_count	beneficiary_male_count	beneficiary_nondual_count	beneficiary_dual_count	beneficiary_average_risk_score	EXCLYear	REINYear	excl_type	exclusion_flag	country	state	nppes_credentials	total_30_day_per_claim	drug_cost_per_claim	day_supply_per_claim	female_count	male_count	nondual_count	dual_count
1427594662	F	Physician Assistant	E	50.0	50.0	836.98	480.0	38.0	not_suppressed	23.0	23.0	211.91	160.0	not_suppressed	19.0	suppressed	5.0	17122.3	counter suppressed	45.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	26.0	547.98	not_suppressed	24.0	289.0	not_suppressed	33.0	704.21	not_suppressed	17.0	132.77	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	12.0	83.11	12.0	not suppressed	0.0	0.0	not suppressed	0.0	62.0	20.0	18.0	19.0	19.0	2.0883				0	US	NV	Physican Assistant	1.0	16.7396	9.6	not suppressed	not suppressed	not suppressed	not suppressed
1134103716	M	Dermatology	E	923.0	1000.4	105188.51	19931.0	436.0	not_suppressed	904.0	971.43333333	104303.55	19243.0	counter suppressed	431.0	not_suppressed	120.0	76266.66	not_suppressed	803.0	28921.85	not_suppressed	0.0	0.0	not_suppressed	203.0	7458.59	not_suppressed	720.0	97729.92	not_suppressed	48.0	46681.77	not_suppressed	875.0	58506.74	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	63.0	872.27	46.0	not suppressed	0.0	0.0	not suppressed	0.0	78.0	249.0	187.0	421.0	15.0	1.209				0	US	FL	Medical Doctor	1.08385698808234	113.96371614301191	21.593716143011918	not suppressed	not suppressed	not suppressed	not suppressed
1952333874	M	Emergency Medicine	E	360.0	360.0	4769.69	3001.0	255.0	not_suppressed	281.0	281.0	3814.84	2408.0	not_suppressed	200.0	not_suppressed	29.0	2286.79	not_suppressed	331.0	2482.9	not_suppressed	0.0	0.0	not_suppressed	208.0	2715.23	not_suppressed	152.0	2054.46	not_suppressed	100.0	1189.93	not_suppressed	260.0	3579.76	132.0	600.24	843.0	130.0	36.67	0.0	0.0	0.0	0.0	0.0	116.0	1088.42	105.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	167.0	88.0	190.0	65.0	1.5268				0	US	AZ	Medical Doctor	1.0	13.249138888888888	8.33611111111111	not suppressed	not suppressed	not suppressed	not suppressed
1497802052	M	Internal Medicine	E	95.0	110.0	5080.98	3086.0	33.0	not_suppressed	61.0	74.0	2848.51	2080.0	counter suppressed	28.0	counter suppressed	9.0	17122.3	not_suppressed	81.0	2557.83	suppressed	5.0	0.0	not_suppressed	54.0	3514.47	not_suppressed	41.0	1566.51	not_suppressed	21.0	927.86	not_suppressed	74.0	4153.12	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	68.0	17.0	16.0	89.0	40.0	1.2604				0	US	TN	Medical Doctor	1.1578947368421053	53.483999999999995	32.48421052631579	not suppressed	not suppressed	suppressed	suppressed
1497761761	F	General/Family Practice	E	3058.0	5860.3	183891.8	170439.0	291.0	not_suppressed	2694.0	5256.1333333	142471.31	153447.0	not_suppressed	256.0	counter suppressed	485.0	17122.3	not_suppressed	2568.0	69543.83	suppressed	5.0	0.0	not_suppressed	1101.0	59144.82	not_suppressed	1957.0	124746.98	not_suppressed	517.0	57990.26	not_suppressed	2541.0	125901.54	36.0	349.32	697.0	22.0	1.18	5.0	0.0	0.0	5.0	0.0	86.0	813.61	69.0	not suppressed	20.0	3655.27	suppressed	5.0	70.0	231.0	60.0	261.0	30.0	0.9748				0	US	TX	Medical Doctor	1.916383257030739	60.13466317854807	55.73544800523218	not suppressed	not suppressed	not suppressed	not suppressed
1134136633	M	Dentist	E	20.0	22.9	185.34	382.0	13.0	not_suppressed	20.0	22.933333333	185.34	382.0	not_suppressed	13.0	not_suppressed	0.0	0.0	counter suppressed	15.0	8144.09	suppressed	5.0	0.0	suppressed	5.0	5038.525	counter suppressed	15.0	11189.15	suppressed	5.0	7822.22	counter suppressed	15.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	77.0	73.0	47.0	13.0	0.0	1.1278				0	US	IL	Dentist/DDS	1.145	9.267	19.1	suppressed	suppressed	not suppressed	not suppressed
1083040620	F	Nurse	E	2758.0	3492.7	177993.02	101564.0	150.0	not_suppressed	1117.0	1502.1666667000006	87511.56	43922.0	not_suppressed	51.0	not_suppressed	616.0	143808.71	not_suppressed	2124.0	32983.04	not_suppressed	18.0	1201.27	not_suppressed	1265.0	60965.18	not_suppressed	1493.0	117027.84	not_suppressed	2511.0	155936.3	not_suppressed	247.0	22056.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	411.57	30.0	suppressed	5.0	0.0	suppressed	5.0	57.0	95.0	55.0	30.0	120.0	1.5848				0	US	FL	Nurse	1.2663886874546773	64.53699057287889	36.82523567802755	not suppressed	not suppressed	not suppressed	not suppressed
1023002649	F	Nurse	E	629.0	1030.3	49777.84	28002.0	208.0	not_suppressed	442.0	736.7	41456.58	20039.0	not_suppressed	150.0	counter suppressed	181.0	17122.3	not_suppressed	443.0	8265.64	suppressed	5.0	0.0	not_suppressed	304.0	26677.27	not_suppressed	325.0	23100.57	not_suppressed	323.0	20923.26	not_suppressed	306.0	28854.58	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	62.0	780.04	54.0	suppressed	5.0	0.0	suppressed	5.0	68.0	139.0	69.0	123.0	85.0	1.4179				0	US	MA	Nurse	1.6379968203497615	79.13806041335452	44.51828298887123	not suppressed	not suppressed	not suppressed	not suppressed
1336129444	F	General/Family Practice	E	1099.0	2510.3	92762.44	73944.0	125.0	not_suppressed	865.0	2010.7333333	62516.39	59278.0	not_suppressed	101.0	not_suppressed	196.0	64695.76	not_suppressed	882.0	26842.04	not_suppressed	21.0	1224.64	not_suppressed	371.0	33109.14	not_suppressed	728.0	59653.3	not_suppressed	377.0	43272.27	not_suppressed	722.0	49490.17	41.0	1418.61	1417.0	5.0	3.73	15.0	554.11	450.0	5.0	36.59	12.0	79.91	5.0	suppressed	5.0	0.0	suppressed	5.0	70.0	94.0	31.0	89.0	36.0	1.1912				0	US	LA	Medical Doctor	2.2841674249317565	84.40622383985442	67.28298453139217	not suppressed	not suppressed	not suppressed	not suppressed
1295068088	F	Nurse	E	59.0	59.0	631.76	1003.0	18.0	counter suppressed	54.0	306.0	13928.695	6920.0	counter suppressed	13.0	suppressed	5.0	17122.3	counter suppressed	54.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	54.0	11189.15	suppressed	5.0	7822.22	counter suppressed	54.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	137.56	11.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	18.0	0.0	89.0	40.0	0.7236				0	US	IN	Nurse	1.0	10.707796610169492	17.0	not suppressed	not suppressed	suppressed	suppressed
1184728685	F	Nurse	E	3446.0	6693.4	230951.87	194177.0	331.0	not_suppressed	2337.0	4921.5666667	140146.43	142636.0	not_suppressed	255.0	not_suppressed	509.0	162060.02	not_suppressed	2898.0	67026.34	not_suppressed	39.0	1865.51	not_suppressed	521.0	46819.21	not_suppressed	2925.0	184132.66	not_suppressed	1676.0	150094.7	not_suppressed	1770.0	80857.17	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	122.0	1128.44	90.0	suppressed	5.0	0.0	suppressed	5.0	69.0	248.0	83.0	240.0	91.0	1.2999				0	US	VA	Nurse	1.9423679628554844	67.02027568195008	56.34852002321532	not suppressed	not suppressed	not suppressed	not suppressed
1972632438	M	Psychiatry/Psychology & Neurology	E	3189.0	4542.1	188705.35	134182.0	258.0	not_suppressed	2505.0	3624.3	133408.96	107049.0	not_suppressed	219.0	not_suppressed	146.0	70659.87	not_suppressed	3043.0	118045.48	not_suppressed	0.0	0.0	not_suppressed	867.0	46538.38	not_suppressed	2322.0	142166.97	not_suppressed	919.0	58761.89	not_suppressed	2270.0	129943.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	533.0	48332.52	not suppressed	65.0	72.0	189.0	69.0	203.0	55.0	1.5285				0	US	IL	Medical Doctor	1.4243022891188462	59.17383192223268	42.07651301348385	not suppressed	not suppressed	not suppressed	not suppressed
1407825839	M	Surgery	E	15.0	39.0	2094.49	1155.0	5.0	not_suppressed	15.0	39.0	2094.49	1155.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	10.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	0.0	0.0	not_suppressed	15.0	2094.49	not_suppressed	0.0	0.0	not_suppressed	15.0	2094.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	MD	Medical Doctor	2.6	139.63266666666667	77.0	suppressed	suppressed	suppressed	suppressed
1396765210	F	Internal Medicine	E	135.0	143.1	8349.14	3209.0	56.0	counter suppressed	130.0	306.0	13928.695	6920.0	counter suppressed	51.0	not_suppressed	26.0	6402.19	not_suppressed	109.0	1946.95	not_suppressed	0.0	0.0	not_suppressed	135.0	8349.14	not_suppressed	0.0	0.0	not_suppressed	16.0	1486.77	not_suppressed	119.0	6862.37	12.0	189.5	116.0	11.0	8.89	5.0	0.0	0.0	5.0	0.0	16.0	2793.8	14.0	not suppressed	0.0	0.0	not suppressed	0.0	75.0	31.0	25.0	89.0	40.0	2.1442				0	US	GA	Medical Doctor	1.06	61.84548148148148	23.77037037037037	not suppressed	not suppressed	suppressed	suppressed
1902912819	M	Optometry/Ophthalmology	E	79.0	117.3	18986.13	2979.0	38.0	counter suppressed	74.0	306.0	13928.695	6920.0	counter suppressed	33.0	not_suppressed	51.0	18568.52	not_suppressed	28.0	417.61	not_suppressed	0.0	0.0	not_suppressed	15.0	4553.66	not_suppressed	64.0	14432.47	suppressed	5.0	7822.22	counter suppressed	74.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	25.0	13.0	89.0	40.0	0.9888				0	US	TX	Optometrist	1.4848101265822784	240.3307594936709	37.70886075949367	not suppressed	not suppressed	suppressed	suppressed
1699753384	M	Internal Medicine	E	19.0	21.0	778.7	283.0	11.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	not_suppressed	0.0	0.0	not_suppressed	19.0	778.7	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	14.0	11189.15	counter suppressed	14.0	7822.22	suppressed	5.0	8329.63	5.0	112.88	97.0	5.0	2.27	5.0	0.0	0.0	5.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	60.0	73.0	47.0	89.0	40.0	3.8624				0	US	KY	Medical Doctor	1.105263157894737	40.98421052631579	14.894736842105264	suppressed	suppressed	suppressed	suppressed
1710271457	M	Dentist	N	19.0	19.0	126.48	107.0	16.0	not_suppressed	19.0	19.0	126.48	107.0	not_suppressed	16.0	not_suppressed	0.0	0.0	not_suppressed	19.0	126.48	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	suppressed	5.0	11189.15	not_suppressed	0.0	0.0	not_suppressed	19.0	126.48	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	15.0	99.32	14.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	73.0	47.0	16.0	0.0	0.7856				0	US	TX	Dentist/DDS	1.0	6.656842105263158	5.631578947368421	suppressed	suppressed	not suppressed	not suppressed
1083935811	M	Psychiatry/Psychology & Neurology	E	1134.0	1516.9	1371134.01	42276.0	206.0	not_suppressed	759.0	1001.2333333	995931.01	27462.0	not_suppressed	153.0	counter suppressed	240.0	17122.3	not_suppressed	889.0	20167.28	suppressed	5.0	0.0	not_suppressed	809.0	1137626.33	not_suppressed	325.0	233507.68	not_suppressed	364.0	301540.59	not_suppressed	770.0	1069593.42	12.0	427.32	189.0	5.0	1.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	suppressed	5.0	0.0	suppressed	5.0	69.0	134.0	72.0	153.0	53.0	1.8557				0	US	NV	DO	1.3376543209876544	1209.1128835978836	37.28042328042328	not suppressed	not suppressed	not suppressed	not suppressed
1013909928	F	Optometry/Ophthalmology	E	1033.0	1435.2	151722.72	36764.0	274.0	not_suppressed	985.0	1377.0333333	139485.14	35365.0	not_suppressed	263.0	not_suppressed	579.0	137779.8	not_suppressed	454.0	13942.92	not_suppressed	0.0	0.0	not_suppressed	306.0	39094.23	not_suppressed	727.0	112628.49	not_suppressed	409.0	63993.62	not_suppressed	624.0	87729.1	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	27.0	155.04	22.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	178.0	96.0	202.0	72.0	1.3408				0	US	FL	Medical Doctor	1.389351403678606	146.87581800580833	35.589545014520816	not suppressed	not suppressed	not suppressed	not suppressed
1033289483	F	Obstetrics & Gynecology	E	19.0	19.0	1819.79	431.0	12.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	14.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	suppressed	5.0	11189.15	counter suppressed	14.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	55.0	12.0	0.0	89.0	40.0	1.0545				0	US	NY	Medical Doctor	1.0	95.77842105263157	22.68421052631579	not suppressed	not suppressed	suppressed	suppressed
1508085234	M	Dentist	N	29.0	31.0	221.71	336.0	22.0	not_suppressed	29.0	31.0	221.71	336.0	not_suppressed	22.0	not_suppressed	0.0	0.0	not_suppressed	29.0	221.71	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	24.0	11189.15	not_suppressed	0.0	0.0	not_suppressed	29.0	221.71	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	24.0	192.28	19.0	not suppressed	0.0	0.0	not suppressed	0.0	74.0	11.0	11.0	22.0	0.0	0.8505				0	US	GA	Dentist/DDS	1.0689655172413792	7.645172413793103	11.586206896551724	not suppressed	not suppressed	not suppressed	not suppressed
1245281468	M	Emergency Medicine	E	346.0	348.0	5051.19	2731.0	190.0	not_suppressed	228.0	230.0	2840.34	1812.0	not_suppressed	133.0	not_suppressed	21.0	1400.13	not_suppressed	325.0	3651.06	not_suppressed	0.0	0.0	not_suppressed	95.0	1363.38	not_suppressed	251.0	3687.81	not_suppressed	116.0	2070.48	not_suppressed	230.0	2980.71	76.0	329.82	269.0	73.0	21.97	0.0	0.0	0.0	0.0	0.0	124.0	1437.6	95.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	122.0	68.0	150.0	40.0	1.4062				0	US	MN	Medical Doctor	1.0057803468208093	14.598815028901733	7.893063583815029	not suppressed	not suppressed	not suppressed	not suppressed
1821521261	F	Nurse	E	176.0	190.5	5477.31	4016.0	64.0	counter suppressed	171.0	306.0	13928.695	6920.0	counter suppressed	59.0	not_suppressed	28.0	2145.02	not_suppressed	148.0	3332.29	not_suppressed	0.0	0.0	not_suppressed	55.0	1405.72	not_suppressed	121.0	4071.59	not_suppressed	37.0	1039.6	not_suppressed	139.0	4437.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	587.53	31.0	suppressed	5.0	0.0	suppressed	5.0	84.0	52.0	12.0	89.0	40.0	1.7603				0	US	FL	Nurse	1.0823863636363635	31.12107954545455	22.818181818181817	not suppressed	not suppressed	suppressed	suppressed
1235526419	M	Student	E	449.0	622.7	27541.7	17615.0	88.0	not_suppressed	213.0	327.46666667	10092.1	9289.0	not_suppressed	50.0	counter suppressed	114.0	17122.3	not_suppressed	330.0	4971.69	suppressed	5.0	0.0	not_suppressed	173.0	12142.24	not_suppressed	276.0	15399.46	not_suppressed	323.0	23348.38	not_suppressed	126.0	4193.32	16.0	192.6	258.0	11.0	3.56	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	66.0	57.0	31.0	39.0	49.0	1.8981				0	US	IN	Medical Doctor	1.3868596881959911	61.34008908685969	39.23162583518931	not suppressed	not suppressed	not suppressed	not suppressed
1356726673	M	Dentist	E	73.0	73.1	302.13	514.0	58.0	counter suppressed	68.0	306.0	13928.695	6920.0	counter suppressed	53.0	not_suppressed	0.0	0.0	counter suppressed	68.0	8144.09	suppressed	5.0	0.0	not_suppressed	36.0	180.03	not_suppressed	37.0	122.1	suppressed	5.0	7822.22	counter suppressed	68.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	62.0	211.76	52.0	not suppressed	0.0	0.0	not suppressed	0.0	77.0	38.0	20.0	89.0	40.0	1.081				0	US	MN	Dentist/DDS	1.0013698630136985	4.138767123287671	7.041095890410959	not suppressed	not suppressed	suppressed	suppressed
1235419326	F	Physician Assistant	E	590.0	970.8	28722.2	23809.0	175.0	not_suppressed	449.0	764.86666667	16651.95	18921.0	not_suppressed	131.0	counter suppressed	90.0	17122.3	not_suppressed	495.0	9240.24	suppressed	5.0	0.0	not_suppressed	352.0	14549.79	not_suppressed	238.0	14172.41	not_suppressed	326.0	18144.41	not_suppressed	264.0	10577.79	29.0	894.23	329.0	25.0	4.92	5.0	0.0	0.0	5.0	0.0	115.0	1322.62	97.0	not suppressed	0.0	0.0	not suppressed	0.0	68.0	113.0	62.0	113.0	62.0	1.1026				0	US	MN	Physican Assistant	1.6454237288135591	48.68169491525424	40.35423728813559	not suppressed	not suppressed	not suppressed	not suppressed
1477521722	M	Physician Assistant	E	33.0	39.6	1119.14	965.0	5.0	counter suppressed	28.0	306.0	13928.695	6920.0	counter suppressed	0.0	suppressed	5.0	17122.3	counter suppressed	28.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	28.0	11189.15	not_suppressed	13.0	561.01	not_suppressed	20.0	558.13	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	OK	Physican Assistant	1.2	33.913333333333334	29.242424242424242	suppressed	suppressed	suppressed	suppressed
1790111532	M	Nurse	E	3125.0	3178.1	470722.38	66952.0	123.0	not_suppressed	491.0	514.53333333	77369.17	11144.0	not_suppressed	23.0	not_suppressed	350.0	378895.42	not_suppressed	2775.0	91826.96	not_suppressed	0.0	0.0	not_suppressed	276.0	18605.95	not_suppressed	2849.0	452116.43	not_suppressed	2967.0	464879.47	not_suppressed	158.0	5842.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	194.0	71519.74	not suppressed	16.0	54.0	70.0	53.0	15.0	108.0	1.4369				0	US	MD	unknown	1.016992	150.6311616	21.42464	not suppressed	not suppressed	not suppressed	not suppressed
1093920399	M	Radiology	E	224.0	240.8	26454.32	6435.0	68.0	not_suppressed	125.0	140.3	5251.28	3826.0	not_suppressed	41.0	not_suppressed	18.0	20388.63	not_suppressed	206.0	6065.69	not_suppressed	0.0	0.0	not_suppressed	110.0	3658.27	not_suppressed	114.0	22796.05	not_suppressed	164.0	23569.26	not_suppressed	60.0	2885.06	146.0	21603.28	3981.0	45.0	65.18	19.0	18131.45	482.0	5.0	13.01	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	65.0	43.0	25.0	22.0	46.0	1.9076				0	US	TX	Medical Doctor	1.075	118.09964285714285	28.727678571428573	not suppressed	not suppressed	not suppressed	not suppressed
1518900661	M	Psychiatry/Psychology & Neurology	E	9347.0	9422.9	973061.75	193253.0	861.0	not_suppressed	2417.0	2435.4333333	186992.75	50132.0	not_suppressed	204.0	not_suppressed	933.0	724765.56	not_suppressed	8414.0	248296.19	not_suppressed	0.0	0.0	not_suppressed	2601.0	298152.45	not_suppressed	6746.0	674909.3	not_suppressed	2891.0	311346.68	not_suppressed	6456.0	661715.07	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	1117.0	162035.36	not suppressed	163.0	53.0	373.0	488.0	124.0	737.0	1.6856				0	US	MI	Medical Doctor	1.008120252487429	104.10417781106237	20.675403872900397	not suppressed	not suppressed	not suppressed	not suppressed
1750801239	M	General/Family Practice	E	221.0	341.2	15942.32	9657.0	72.0	not_suppressed	136.0	211.03333333	10559.68	5945.0	not_suppressed	33.0	counter suppressed	42.0	17122.3	not_suppressed	174.0	2948.83	suppressed	5.0	0.0	not_suppressed	15.0	126.09	not_suppressed	206.0	15816.23	not_suppressed	48.0	5892.38	not_suppressed	173.0	10049.94	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	60.0	36.0	36.0	16.0	56.0	1.4533				0	US	MI	DO	1.543891402714932	72.13719457013575	43.69683257918552	not suppressed	not suppressed	not suppressed	not suppressed
1124451695	F	Nurse	N	58.0	91.7	4812.33	2685.0	14.0	not_suppressed	40.0	68.666666667	3334.86	2056.0	suppressed	5.0	counter suppressed	21.0	17122.3	not_suppressed	32.0	505.3	suppressed	5.0	0.0	not_suppressed	15.0	1261.41	not_suppressed	43.0	3550.92	counter suppressed	53.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	63.0	73.0	47.0	89.0	40.0	0.971				0	US	WA	Nurse	1.5810344827586207	82.97120689655172	46.293103448275865	suppressed	suppressed	suppressed	suppressed
1144455114	M	Internal Medicine	E	7958.0	17387.0	520593.61	498552.0	491.0	not_suppressed	7165.0	15895.7	432569.38	457053.0	not_suppressed	460.0	not_suppressed	1088.0	326175.02	not_suppressed	6810.0	191513.4	not_suppressed	60.0	2905.19	not_suppressed	3678.0	277103.27	not_suppressed	4280.0	243490.34	not_suppressed	657.0	73209.74	not_suppressed	7301.0	447383.87	329.0	12602.76	8859.0	72.0	4.13	23.0	7232.59	970.0	5.0	6.99	301.0	4886.03	155.0	suppressed	5.0	0.0	suppressed	5.0	75.0	261.0	230.0	470.0	21.0	1.2006				0	US	FL	Medical Doctor	2.1848454385524003	65.41764388037195	62.64790148278462	not suppressed	not suppressed	not suppressed	not suppressed
1265632236	M	Dentist	E	47.0	47.0	454.8	357.0	28.0	not_suppressed	25.0	25.0	99.6	180.0	not_suppressed	15.0	not_suppressed	0.0	0.0	not_suppressed	47.0	454.8	not_suppressed	0.0	0.0	not_suppressed	32.0	130.19	not_suppressed	15.0	324.61	not_suppressed	26.0	372.17	not_suppressed	21.0	82.63	21.0	83.47	67.0	20.0	44.68	0.0	0.0	0.0	0.0	0.0	21.0	111.24	20.0	not suppressed	0.0	0.0	not suppressed	0.0	61.0	17.0	11.0	16.0	12.0	0.9492				0	US	WA	Dentist/DDS	1.0	9.676595744680851	7.595744680851064	not suppressed	not suppressed	not suppressed	not suppressed
1598215469	F	Physician Assistant	E	81.0	81.0	1078.99	960.0	64.0	not_suppressed	59.0	59.0	853.65	677.0	not_suppressed	47.0	suppressed	5.0	17122.3	counter suppressed	76.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	53.0	632.38	not_suppressed	28.0	446.61	not_suppressed	48.0	566.26	not_suppressed	33.0	512.73	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	24.0	202.24	23.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	40.0	24.0	27.0	37.0	1.5799				0	US	NY	Physican Assistant	1.0	13.320864197530865	11.851851851851851	not suppressed	not suppressed	not suppressed	not suppressed
1942264726	M	General/Family Practice	E	1024.0	1913.3	43443.89	53564.0	101.0	not_suppressed	907.0	1754.0	42241.49	49481.0	counter suppressed	96.0	counter suppressed	116.0	17122.3	not_suppressed	903.0	17722.76	suppressed	5.0	0.0	not_suppressed	261.0	7462.78	not_suppressed	763.0	35981.11	suppressed	5.0	7822.22	counter suppressed	1019.0	8329.63	19.0	86.41	200.0	5.0	1.86	0.0	0.0	0.0	0.0	0.0	57.0	581.39	32.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	49.0	52.0	89.0	40.0	0.8574				0	US	FL	DO	1.86845703125	42.425673828125	52.30859375	not suppressed	not suppressed	suppressed	suppressed
1518087956	F	Other/Undefined	E	22.0	22.8	1349.02	646.0	5.0	not_suppressed	0.0	0.0	0.0	0.0	counter suppressed	0.0	suppressed	5.0	17122.3	counter suppressed	12.0	8144.09	suppressed	5.0	0.0	not_suppressed	11.0	921.21	not_suppressed	11.0	427.81	not_suppressed	22.0	1349.02	not_suppressed	0.0	0.0	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	MI	Medical Doctor	1.0363636363636364	61.31909090909091	29.363636363636363	suppressed	suppressed	suppressed	suppressed
1295908036	M	Surgery	E	240.0	246.1	9523.03	2053.0	126.0	not_suppressed	193.0	194.26666667	8095.51	1313.0	not_suppressed	108.0	not_suppressed	33.0	2444.87	not_suppressed	207.0	7078.16	not_suppressed	0.0	0.0	not_suppressed	83.0	1020.4	not_suppressed	157.0	8502.63	not_suppressed	64.0	1729.09	not_suppressed	176.0	7793.94	37.0	188.54	94.0	34.0	15.42	0.0	0.0	0.0	0.0	0.0	37.0	268.84	19.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	73.0	53.0	95.0	31.0	1.0833				0	US	MN	Medical Doctor	1.0254166666666666	39.67929166666667	8.554166666666667	not suppressed	not suppressed	not suppressed	not suppressed
